step,episode,timestamp,env/episode_length,env/episode_reward,env/score_diff,env/win_rate_100,train/epsilon,train/loss,eval/avg_score_diff,eval/avg_steps,eval/losses,eval/win_rate,eval/wins
189,52,2026-01-04T10:39:57.353455,29,1.6237600749063672,7,0.6037735849056604,0.998993,0.00198450218886137,,,,,
193,53,2026-01-04T10:40:02.270244,26,0.4829124344569289,0,0.5925925925925926,0.998974,0.00302480545360595,,,,,
197,54,2026-01-04T10:40:07.146673,24,1.532921348314607,11,0.6,0.998955,0.0019448911189101636,,,,,
201,55,2026-01-04T10:40:12.241507,29,1.5852869662921347,4,0.6071428571428571,0.998936,0.002285757247591391,,,,,
204,56,2026-01-04T10:40:16.017128,24,0.4628626966292135,-2,0.5964912280701754,0.998917,0.004297265084460378,,,,,
208,57,2026-01-04T10:40:20.950582,29,1.5731593258426966,6,0.603448275862069,0.998898,0.0016166616987902671,,,,,
211,58,2026-01-04T10:40:24.711575,24,0.37792554307116116,-20,0.5932203389830508,0.998879,0.003686840684774021,,,,,
214,59,2026-01-04T10:40:28.644618,24,0.41486359550561797,1,0.6,0.99886,0.002428251027595252,,,,,
218,60,2026-01-04T10:40:33.590195,28,1.6395777528089888,19,0.6065573770491803,0.998841,0.002421384851913899,,,,,
222,61,2026-01-04T10:40:38.529322,26,0.48070479400749055,-2,0.5967741935483871,0.998822,0.0019077276811003685,,,,,
225,62,2026-01-04T10:40:42.332223,24,0.43307625468164795,-1,0.5873015873015873,0.998803,0.0012737439440873761,,,,,
229,63,2026-01-04T10:40:47.353383,28,0.5062329588014981,-8,0.578125,0.998784,0.003269018227001652,,,,,
233,64,2026-01-04T10:40:52.285320,30,1.5983175280898876,7,0.5846153846153846,0.998765,0.0008167030464392155,,,,,
237,65,2026-01-04T10:40:57.251987,26,1.5954290636704123,18,0.5909090909090909,0.998746,0.0012544507335405797,,,,,
241,66,2026-01-04T10:41:02.251865,32,0.5618376029962546,-9,0.582089552238806,0.998727,0.0010618814994813874,,,,,
245,67,2026-01-04T10:41:07.174589,23,1.5061170786516855,15,0.5882352941176471,0.998708,0.0009734193445183337,,,,,
249,68,2026-01-04T10:41:12.138766,28,0.5351931835205992,-3,0.5797101449275363,0.998689,0.005435800616396591,,,,,
252,69,2026-01-04T10:41:16.002581,23,1.4482522097378276,5,0.5857142857142857,0.99867,0.0011666601640172303,,,,,
256,70,2026-01-04T10:41:20.939869,26,1.5789259925093635,20,0.5915492957746479,0.998651,0.003035872505279258,,,,,
261,71,2026-01-04T10:41:27.162731,30,1.6715429962546815,21,0.5972222222222222,0.998632,0.0029010338010266425,,,,,
265,72,2026-01-04T10:41:32.148218,30,0.5280885393258428,-8,0.589041095890411,0.998613,0.002781757269985974,,,,,
269,73,2026-01-04T10:41:37.086304,28,1.5520097378277153,6,0.5945945945945946,0.998594,0.002590741598396562,,,,,
273,74,2026-01-04T10:41:42.136387,29,1.593914456928839,16,0.6,0.998575,0.0013836564612574875,,,,,
277,75,2026-01-04T10:41:47.160266,29,1.5444919101123598,5,0.6052631578947368,0.998556,0.001282065044506453,,,,,
282,76,2026-01-04T10:41:53.213951,31,1.6312510861423222,14,0.6103896103896104,0.998537,0.003281687758862972,,,,,
286,77,2026-01-04T10:41:58.144336,28,0.5662704868913857,2,0.6153846153846154,0.998518,0.005018209456466138,,,,,
290,78,2026-01-04T10:42:03.119348,27,0.4931788764044945,-5,0.6075949367088608,0.998499,0.0012037710985168815,,,,,
293,79,2026-01-04T10:42:06.942054,24,0.44041797752808987,-4,0.6,0.99848,0.0011607060053696234,,,,,
297,80,2026-01-04T10:42:11.861787,27,1.521792584269663,5,0.6049382716049383,0.998461,0.0011662439064821228,,,,,
300,81,2026-01-04T10:42:15.731837,27,0.4385961797752809,-13,0.5975609756097561,0.998442,0.0012657333863899112,,,,,
304,82,2026-01-04T10:42:20.791030,26,0.48769408239700374,-1,0.5903614457831325,0.998423,0.0021668068366125226,,,,,
308,83,2026-01-04T10:42:25.766410,24,1.5365793258426965,14,0.5952380952380952,0.998404,0.0032976663060253486,,,,,
312,84,2026-01-04T10:42:30.817966,26,0.5255081647940075,-2,0.5882352941176471,0.998385,0.002319220016943291,,,,,
315,85,2026-01-04T10:42:34.701020,25,0.4629939325842698,-4,0.5813953488372093,0.998366,0.0023912705364637077,,,,,
319,86,2026-01-04T10:42:39.697528,28,0.4737506367041199,-10,0.5747126436781609,0.998347,0.0007340340525843203,,,,,
322,87,2026-01-04T10:42:43.521029,24,0.45266262172284655,2,0.5795454545454546,0.998328,0.002188960303707669,,,,,
326,88,2026-01-04T10:42:48.523825,28,1.5732441198501872,11,0.5842696629213483,0.998309,0.0013813686819048598,,,,,
330,89,2026-01-04T10:42:53.473497,30,1.5947222471910114,10,0.5888888888888889,0.99829,0.0008520600094925612,,,,,
333,90,2026-01-04T10:42:57.295476,27,0.3814503370786517,-31,0.5824175824175825,0.998271,0.0012860074639320374,,,,,
337,91,2026-01-04T10:43:02.284175,30,0.5829603745318352,0,0.5760869565217391,0.998252,0.0018294549663551152,,,,,
341,92,2026-01-04T10:43:07.264080,31,1.6035897378277153,4,0.5806451612903226,0.998233,0.0018616004090290517,,,,,
345,93,2026-01-04T10:43:12.294399,30,1.6157325842696628,13,0.5851063829787234,0.998214,0.0024084066681098193,,,,,
349,94,2026-01-04T10:43:17.283282,24,1.5646477153558054,23,0.5894736842105263,0.998195,0.0020509094174485654,,,,,
352,95,2026-01-04T10:43:21.131728,26,0.4392095131086142,-10,0.5833333333333334,0.998176,0.003118631721008569,,,,,
356,96,2026-01-04T10:43:26.150574,31,0.5325276404494383,-14,0.5773195876288659,0.998157,0.0024196734884753823,,,,,
360,97,2026-01-04T10:43:31.164353,27,1.5346152808988762,6,0.5816326530612245,0.998138,0.0016840199823491275,,,,,
364,98,2026-01-04T10:43:36.179767,26,0.504503670411985,1,0.5858585858585859,0.998119,0.0027556364802876487,,,,,
368,99,2026-01-04T10:43:41.234165,29,0.520698277153558,-5,0.58,0.9981,0.001250398185220547,,,,,
368,99,2026-01-04T10:44:07.975800,,,,,,,5.5,26,0,1.0,50
372,100,2026-01-04T10:44:13.681625,29,0.5631423970037452,0,0.58,0.998081,0.0009600450866855681,,,,,
376,101,2026-01-04T10:44:18.737817,25,1.5133086891385767,5,0.59,0.998062,0.001372868224279955,,,,,
379,102,2026-01-04T10:44:22.587143,24,0.4259941573033708,-6,0.58,0.998043,0.001794628333300352,,,,,
383,103,2026-01-04T10:44:27.588605,29,1.6521222471910113,15,0.58,0.998024,0.002289215219207108,,,,,
387,104,2026-01-04T10:44:32.544840,27,0.5316770786516853,-6,0.58,0.998005,0.0007356404603342526,,,,,
390,105,2026-01-04T10:44:36.343419,27,0.5097674157303371,-11,0.58,0.997986,0.0018635075733376045,,,,,
394,106,2026-01-04T10:44:41.513383,29,0.5338085393258427,-5,0.58,0.997967,0.0012170614063506946,,,,,
398,107,2026-01-04T10:44:46.484173,26,1.5706265917602997,9,0.58,0.997948,0.001983214940992184,,,,,
402,108,2026-01-04T10:44:51.504111,31,1.6171059925093634,5,0.58,0.997929,0.0028850619710283354,,,,,
406,109,2026-01-04T10:44:56.560481,27,1.545476254681648,8,0.58,0.99791,0.0036627498629968613,,,,,
410,110,2026-01-04T10:45:01.733582,25,1.4800438202247193,4,0.58,0.997891,0.0033769180008675903,,,,,
414,111,2026-01-04T10:45:06.709089,22,1.5329933333333334,22,0.58,0.997872,0.001370220968965441,,,,,
418,112,2026-01-04T10:45:11.672330,27,1.5558836704119852,12,0.59,0.997853,0.0015908448258414865,,,,,
421,113,2026-01-04T10:45:15.547153,23,0.39372292134831466,-5,0.58,0.997834,0.004540938573578994,,,,,
425,114,2026-01-04T10:45:20.596198,28,0.5582989513108615,0,0.58,0.997815,0.004059711442096159,,,,,
429,115,2026-01-04T10:45:25.546596,27,1.5430648689138577,7,0.59,0.997796,0.003183166729286313,,,,,
433,116,2026-01-04T10:45:30.553079,31,1.6401646441947566,9,0.59,0.997777,0.0030181654437910765,,,,,
438,117,2026-01-04T10:45:36.724628,33,1.6637340823970037,15,0.59,0.997758,0.0011870590155012906,,,,,
442,118,2026-01-04T10:45:41.683418,26,0.46260119850187276,-2,0.58,0.997739,0.0028040834586136043,,,,,
446,119,2026-01-04T10:45:46.646868,26,1.5753720599250935,9,0.58,0.99772,0.00476826453814283,,,,,
450,120,2026-01-04T10:45:51.532042,25,1.5020649438202247,6,0.59,0.997701,0.003868610641802661,,,,,
454,121,2026-01-04T10:45:56.480222,30,0.5375457677902622,0,0.59,0.997682,0.0057554004597477615,,,,,
458,122,2026-01-04T10:46:01.502088,26,0.4980302621722847,0,0.58,0.997663,0.0035410752752795815,,,,,
463,123,2026-01-04T10:46:07.629464,31,1.6648151310861425,15,0.59,0.997644,0.0052513348869979385,,,,,
467,124,2026-01-04T10:46:12.575407,27,1.5360822471910112,4,0.59,0.997625,0.0051504453585948795,,,,,
471,125,2026-01-04T10:46:17.538349,27,1.5376239700374534,3,0.6,0.997606,0.002602896303869784,,,,,
475,126,2026-01-04T10:46:22.505888,27,1.5067684644194759,6,0.6,0.997587,0.003996083687525243,,,,,
479,127,2026-01-04T10:46:27.522054,28,0.5289543071161047,-1,0.59,0.997568,0.002594763762317598,,,,,
483,128,2026-01-04T10:46:32.464687,29,0.5752934082397004,-2,0.58,0.997549,0.0017546261369716376,,,,,
486,129,2026-01-04T10:46:36.310361,26,0.40118471910112363,-18,0.57,0.99753,0.0017080909650151928,,,,,
490,130,2026-01-04T10:46:41.325461,30,0.5068553558052435,-9,0.57,0.997511,0.005516296689165756,,,,,
493,131,2026-01-04T10:46:45.102085,24,0.46545782771535593,-1,0.56,0.997492,0.0017597870125124853,,,,,
497,132,2026-01-04T10:46:49.992834,28,1.558200449438202,16,0.56,0.997473,0.0017035473720170557,,,,,
501,133,2026-01-04T10:46:54.958932,25,1.5509803745318353,20,0.56,0.997454,0.003435176913626492,,,,,
504,134,2026-01-04T10:46:58.842312,28,0.46833318352059927,-15,0.56,0.997435,0.003940832529527445,,,,,
507,135,2026-01-04T10:47:02.693024,26,0.46697033707865176,-13,0.55,0.997416,0.002734839334152639,,,,,
510,136,2026-01-04T10:47:06.593596,26,0.3954180524344571,-19,0.54,0.997397,0.0028831166370461383,,,,,
514,137,2026-01-04T10:47:11.573462,29,1.6213220973782774,14,0.55,0.997378,0.0014562700234819204,,,,,
518,138,2026-01-04T10:47:16.598001,28,0.5064568539325843,-9,0.54,0.997359,0.002303503715666011,,,,,
522,139,2026-01-04T10:47:21.637683,27,1.5261040449438201,4,0.55,0.99734,0.00435020963777788,,,,,
525,140,2026-01-04T10:47:25.420072,23,0.3930036704119851,-3,0.54,0.997321,0.0027644972627361617,,,,,
529,141,2026-01-04T10:47:30.334921,25,1.5715915355805243,17,0.54,0.997302,0.0012723061663564295,,,,,
533,142,2026-01-04T10:47:35.293580,24,1.48274404494382,9,0.55,0.997283,0.0035694633843377233,,,,,
536,143,2026-01-04T10:47:39.067388,28,0.44433318352059925,-18,0.54,0.997264,0.0024736128204191723,,,,,
540,144,2026-01-04T10:47:44.074715,27,0.49699992509363294,-1,0.54,0.997245,0.004036619728140067,,,,,
544,145,2026-01-04T10:47:49.073887,26,0.4952438951310861,2,0.54,0.997226,0.005021197954192758,,,,,
548,146,2026-01-04T10:47:54.168734,27,1.5253436704119852,3,0.54,0.997207,0.0026435975451022387,,,,,
552,147,2026-01-04T10:47:59.172870,27,1.6074202247191014,14,0.54,0.997188,0.00420799694256857,,,,,
556,148,2026-01-04T10:48:04.102470,25,1.503332434456929,3,0.55,0.997169,0.003098782297456637,,,,,
560,149,2026-01-04T10:48:09.012011,24,1.4920588764044944,10,0.55,0.99715,0.002415480063064024,,,,,
564,150,2026-01-04T10:48:13.989925,26,0.4923851685393259,-2,0.55,0.997131,0.00236384742311202,,,,,
568,151,2026-01-04T10:48:19.066145,31,1.6123930337078654,5,0.56,0.997112,0.003518770492519252,,,,,
572,152,2026-01-04T10:48:23.996807,26,1.5130716104868913,14,0.56,0.997093,0.005049332161433995,,,,,
575,153,2026-01-04T10:48:27.809547,24,0.42653205992509363,-9,0.56,0.997074,0.004362262863044937,,,,,
578,154,2026-01-04T10:48:31.622845,28,0.4253372284644195,-19,0.55,0.997055,0.0013114042424907286,,,,,
581,155,2026-01-04T10:48:35.523749,29,0.45933003745318357,-23,0.54,0.997036,0.0016047587074960272,,,,,
585,156,2026-01-04T10:48:40.473822,27,0.507985393258427,-1,0.54,0.997017,0.003120321736787446,,,,,
589,157,2026-01-04T10:48:45.424173,29,0.4959229962546818,-14,0.53,0.996998,0.0034294435899937525,,,,,
593,158,2026-01-04T10:48:50.372025,28,0.5047895131086142,-10,0.53,0.996979,0.002221720584202558,,,,,
597,159,2026-01-04T10:48:55.498013,30,0.5974170786516853,3,0.53,0.99696,0.0011943032295675948,,,,,
600,160,2026-01-04T10:48:59.345031,25,0.48110674157303374,-4,0.52,0.996941,0.0054109419385592146,,,,,
604,161,2026-01-04T10:49:04.296171,26,0.5088951310861424,0,0.52,0.996922,0.002607960283057764,,,,,
607,162,2026-01-04T10:49:08.095871,23,0.44732606741573033,-3,0.52,0.996903,0.001538497880877306,,,,,
612,163,2026-01-04T10:49:14.297226,32,1.6694832958801498,9,0.53,0.996884,0.0016939194640144706,,,,,
615,164,2026-01-04T10:49:18.179023,27,0.4811066666666667,-10,0.52,0.996865,0.0010635992512106895,,,,,
618,165,2026-01-04T10:49:22.026590,25,0.457076179775281,-7,0.51,0.996846,0.003143817050537715,,,,,
622,166,2026-01-04T10:49:26.990154,27,0.5290513108614232,-2,0.51,0.996827,0.0011977906251559034,,,,,
626,167,2026-01-04T10:49:32.025971,29,1.6180392509363295,12,0.51,0.996808,0.002058736252365634,,,,,
630,168,2026-01-04T10:49:36.942109,28,0.47752838951310855,-5,0.51,0.996789,0.0017015810299199075,,,,,
634,169,2026-01-04T10:49:41.963247,28,1.5958952808988762,9,0.51,0.99677,0.003227149718441069,,,,,
639,170,2026-01-04T10:49:48.064050,31,1.6530770037453184,15,0.51,0.996751,0.0027403288055211305,,,,,
643,171,2026-01-04T10:49:53.107471,27,1.526234382022472,5,0.51,0.996732,0.0029250061634229496,,,,,
647,172,2026-01-04T10:49:58.126488,28,0.5074170786516854,-8,0.51,0.996713,0.001603803684702143,,,,,
651,173,2026-01-04T10:50:03.060763,28,0.5441407490636705,2,0.51,0.996694,0.0029157742246752605,,,,,
655,174,2026-01-04T10:50:08.015846,31,0.588200224719101,-12,0.5,0.996675,0.0036762110830750316,,,,,
659,175,2026-01-04T10:50:12.969400,25,1.5859945318352058,20,0.5,0.996656,0.0017542548448545858,,,,,
663,176,2026-01-04T10:50:18.045039,32,0.6373546816479402,-1,0.49,0.996637,0.0033723999513313174,,,,,
667,177,2026-01-04T10:50:23.016273,30,0.5424612734082397,-9,0.48,0.996618,0.0012731094029732049,,,,,
670,178,2026-01-04T10:50:26.902822,26,0.4271807490636705,-16,0.48,0.996599,0.00389917412151893,,,,,
674,179,2026-01-04T10:50:31.957041,26,1.5610895131086142,22,0.49,0.99658,0.0017340474587399513,,,,,
678,180,2026-01-04T10:50:36.992810,27,1.516841947565543,4,0.49,0.996561,0.0019284430309198797,,,,,
682,181,2026-01-04T10:50:41.988093,28,1.5890040449438203,12,0.5,0.996542,0.002054142525594216,,,,,
686,182,2026-01-04T10:50:46.914229,25,1.5075104119850187,5,0.51,0.996523,0.0015909181238384917,,,,,
689,183,2026-01-04T10:50:50.755712,27,0.4340197752808988,-21,0.5,0.996504,0.0016646536920840542,,,,,
692,184,2026-01-04T10:50:54.650209,25,0.46993797752808997,-4,0.5,0.996485,0.0016699281016675134,,,,,
696,185,2026-01-04T10:50:59.624190,28,1.6215286142322098,13,0.51,0.996466,0.0010036534076789394,,,,,
700,186,2026-01-04T10:51:04.616178,31,1.643460374531835,8,0.52,0.996447,0.0022840078599983826,,,,,
704,187,2026-01-04T10:51:09.563566,26,0.4798818726591761,1,0.52,0.996428,0.0031283327843993902,,,,,
708,188,2026-01-04T10:51:14.551268,29,0.5059305617977528,-4,0.51,0.996409,0.001993923564441502,,,,,
712,189,2026-01-04T10:51:19.593055,26,1.5351512359550563,9,0.51,0.99639,0.0012019425339531153,,,,,
716,190,2026-01-04T10:51:24.657670,30,0.56210202247191,-9,0.51,0.996371,0.004393742245156318,,,,,
720,191,2026-01-04T10:51:29.710020,25,1.5675611235955056,25,0.52,0.996352,0.002179791365051642,,,,,
724,192,2026-01-04T10:51:34.673631,25,1.5232898876404495,19,0.52,0.996333,0.002202353280154057,,,,,
728,193,2026-01-04T10:51:39.627627,27,1.511778127340824,6,0.52,0.996314,0.00394695793511346,,,,,
732,194,2026-01-04T10:51:44.620476,26,0.5027476404494382,2,0.52,0.996295,0.0030965927871875465,,,,,
736,195,2026-01-04T10:51:49.612120,27,1.539896254681648,8,0.53,0.996276,0.0016486046952195466,,,,,
740,196,2026-01-04T10:51:54.680010,30,1.602770786516854,10,0.54,0.996257,0.0027642688364721835,,,,,
743,197,2026-01-04T10:51:58.485428,25,0.4470472659176031,-10,0.53,0.996238,0.0022334896105652056,,,,,
747,198,2026-01-04T10:52:03.530646,27,1.528914831460674,5,0.53,0.996219,0.004505698219873011,,,,,
751,199,2026-01-04T10:52:08.515075,28,0.4959483895131086,-9,0.53,0.9962,0.001916446432005614,,,,,
751,199,2026-01-04T10:52:34.215231,,,,,,,-2.5,24,25,0.5,25
755,200,2026-01-04T10:52:40.093234,28,1.5898221722846444,18,0.54,0.996181,0.004984303144738078,,,,,
759,201,2026-01-04T10:52:45.124183,27,1.5553570786516855,3,0.54,0.996162,0.0024615995644126087,,,,,
763,202,2026-01-04T10:52:50.175664,31,1.600712883895131,3,0.55,0.996143,0.002722653851378709,,,,,
767,203,2026-01-04T10:52:55.303128,25,1.478790486891386,3,0.55,0.996124,0.0023252088867593557,,,,,
771,204,2026-01-04T10:53:00.222261,28,1.5928298127340823,10,0.56,0.996105,0.0016710953350411728,,,,,
775,205,2026-01-04T10:53:05.184660,30,0.5065342322097379,-17,0.56,0.996086,0.0013897136523155496,,,,,
778,206,2026-01-04T10:53:09.019090,24,0.4462920599250937,6,0.57,0.996067,0.0018963274778798223,,,,,
782,207,2026-01-04T10:53:14.004574,26,0.49886277153558056,-1,0.56,0.996048,0.0030182148911990225,,,,,
786,208,2026-01-04T10:53:19.017073,29,0.5993150561797753,-6,0.55,0.996029,0.0013012324052397162,,,,,
790,209,2026-01-04T10:53:23.998187,27,1.5677897378277152,14,0.55,0.99601,0.00368572716251947,,,,,
794,210,2026-01-04T10:53:29.111825,29,1.616690861423221,15,0.55,0.995991,0.003427426650887355,,,,,
798,211,2026-01-04T10:53:34.189174,31,0.5727132584269663,-5,0.54,0.995972,0.002884066110709682,,,,,
802,212,2026-01-04T10:53:39.266685,32,0.5304092883895131,-19,0.53,0.995953,0.001644462587137241,,,,,
805,213,2026-01-04T10:53:43.054828,23,1.4689361797752811,5,0.54,0.995934,0.004260077723301947,,,,,
809,214,2026-01-04T10:53:47.963668,26,0.4884407490636703,3,0.55,0.995915,0.002306328300619498,,,,,
813,215,2026-01-04T10:53:53.003944,28,1.5674002247191012,9,0.55,0.995896,0.0010282920120516792,,,,,
817,216,2026-01-04T10:53:58.021256,28,0.5353504868913859,1,0.55,0.995877,0.0013782652240479365,,,,,
821,217,2026-01-04T10:54:02.923498,31,0.5521211235955057,-3,0.54,0.995858,0.001896906440379098,,,,,
825,218,2026-01-04T10:54:07.879389,26,0.5124095131086143,6,0.55,0.995839,0.001481565719586797,,,,,
829,219,2026-01-04T10:54:12.873476,26,0.48699415730337087,-5,0.54,0.99582,0.0037926931981928647,,,,,
833,220,2026-01-04T10:54:17.905492,32,0.5203334831460673,-17,0.53,0.995801,0.0036972426460124552,,,,,
837,221,2026-01-04T10:54:22.927287,27,1.5780695880149813,13,0.54,0.995782,0.002379981422564015,,,,,
841,222,2026-01-04T10:54:27.973589,27,1.5654582022471908,6,0.55,0.995763,0.0022696164960507303,,,,,
845,223,2026-01-04T10:54:32.896387,27,1.6177812734082397,21,0.55,0.995744,0.004762942815432325,,,,,
849,224,2026-01-04T10:54:37.897296,30,0.5087751310861424,-13,0.54,0.995725,0.0013929604610893875,,,,,
853,225,2026-01-04T10:54:42.907422,28,0.5260212734082397,-2,0.53,0.995706,0.001666210824623704,,,,,
857,226,2026-01-04T10:54:47.879325,28,1.5819754307116103,8,0.53,0.995687,0.003735401274752803,,,,,
860,227,2026-01-04T10:54:51.678155,27,0.4732238202247191,-13,0.53,0.995668,0.0019511296801889937,,,,,
864,228,2026-01-04T10:54:56.648745,32,0.6141192509363296,2,0.54,0.995649,0.0024713903112569824,,,,,
867,229,2026-01-04T10:55:00.543268,27,0.38302913857677906,-22,0.54,0.99563,0.0015538117149844766,,,,,
872,230,2026-01-04T10:55:06.745862,31,1.6889401498127343,23,0.55,0.995611,0.0012024584284517914,,,,,
876,231,2026-01-04T10:55:11.744433,28,0.49772074906367036,-8,0.55,0.995592,0.004420868732267991,,,,,
880,232,2026-01-04T10:55:16.746543,25,1.485536254681648,1,0.55,0.995573,0.003486197121674195,,,,,
