step,episode,timestamp,env/episode_length,env/episode_reward,env/score_diff,env/win_rate_100,train/epsilon,train/loss,eval/avg_score_diff,eval/avg_steps,eval/losses,eval/win_rate,eval/wins
892,236,2026-01-04T20:33:36.087957,25,1.5978728838951308,30,0.57,0.995497,0.001126444258261472,,,,,
896,237,2026-01-04T20:33:41.069475,25,1.5696564044943822,21,0.57,0.995478,0.004591297241859138,,,,,
900,238,2026-01-04T20:33:46.130544,29,1.605927265917603,13,0.57,0.995459,0.0046980701154097915,,,,,
904,239,2026-01-04T20:33:51.139881,27,1.5053439700374531,5,0.57,0.99544,0.0021177106973482296,,,,,
908,240,2026-01-04T20:33:56.207120,29,1.6069915355805244,14,0.58,0.995421,0.003058663016417995,,,,,
912,241,2026-01-04T20:34:01.176468,27,0.4957789513108614,-5,0.58,0.995402,0.0025804891483858228,,,,,
915,242,2026-01-04T20:34:05.028809,23,0.46559408239700373,0,0.58,0.995383,0.0034721918248881898,,,,,
919,243,2026-01-04T20:34:09.984645,23,1.5140389513108614,13,0.59,0.995364,0.0017767440294846892,,,,,
923,244,2026-01-04T20:34:15.039971,29,1.5525698876404495,3,0.59,0.995345,0.0019681313569890335,,,,,
927,245,2026-01-04T20:34:20.058047,26,1.5594191011235954,11,0.59,0.995326,0.0016354515391867608,,,,,
931,246,2026-01-04T20:34:25.125391,28,0.5486867415730338,5,0.6,0.995307,0.0014023326002643444,,,,,
935,247,2026-01-04T20:34:30.124583,25,1.4616316104868916,4,0.6,0.995288,0.0035071148740826175,,,,,
939,248,2026-01-04T20:34:35.099153,29,0.5230638951310862,-8,0.6,0.995269,0.005029986088629812,,,,,
942,249,2026-01-04T20:34:38.988664,24,0.445425543071161,0,0.59,0.99525,0.003171471762470901,,,,,
942,249,2026-01-04T20:34:45.015256,,,,,,,6.0,28,5,0.5,5
946,250,2026-01-04T20:34:50.943522,29,0.5279468164794008,-5,0.59,0.995231,0.0012309939993428998,,,,,
950,251,2026-01-04T20:34:55.934313,29,1.5800779026217229,17,0.6,0.995212,0.003161040396662429,,,,,
954,252,2026-01-04T20:35:01.043357,25,1.5058237453183518,7,0.61,0.995193,0.0035023681994061917,,,,,
958,253,2026-01-04T20:35:06.073735,29,1.588585168539326,8,0.61,0.995174,0.0027590711251832545,,,,,
961,254,2026-01-04T20:35:09.944650,24,0.43937887640449436,-1,0.61,0.995155,0.0033393717215706906,,,,,
964,255,2026-01-04T20:35:13.766431,24,0.4637199250936329,2,0.61,0.995136,0.0056640158873051405,,,,,
967,256,2026-01-04T20:35:17.650104,25,0.46613220973782765,-3,0.61,0.995117,0.0009783211474617322,,,,,
971,257,2026-01-04T20:35:22.689037,25,1.5169257677902621,3,0.61,0.995098,0.002456426911521703,,,,,
975,258,2026-01-04T20:35:27.750756,31,1.6079453183520602,2,0.62,0.995079,0.0047651081695221364,,,,,
979,259,2026-01-04T20:35:32.956113,30,1.6078287640449438,10,0.62,0.9950600000000001,0.0032106584985740483,,,,,
983,260,2026-01-04T20:35:37.929906,30,0.5722994007490638,1,0.62,0.995041,0.0024248906411230564,,,,,
987,261,2026-01-04T20:35:42.966180,26,0.4965827715355805,-2,0.61,0.995022,0.0014648559299530461,,,,,
991,262,2026-01-04T20:35:47.925035,26,1.5677144569288393,17,0.61,0.995003,0.0009823094733292237,,,,,
994,263,2026-01-04T20:35:51.824251,25,0.38936247191011236,-19,0.61,0.994984,0.004669511768346031,,,,,
998,264,2026-01-04T20:35:56.835548,25,1.5404269662921348,11,0.61,0.994965,0.0022520204656757414,,,,,
1002,265,2026-01-04T20:36:01.748920,23,1.50174202247191,11,0.61,0.994946,0.005661096365656704,,,,,
1005,266,2026-01-04T20:36:05.585816,23,1.4905710861423223,9,0.61,0.994927,0.0013590309342058997,,,,,
1009,267,2026-01-04T20:36:10.606977,27,1.5600974531835208,12,0.62,0.994908,0.0028587610431713983,,,,,
1013,268,2026-01-04T20:36:15.607834,26,1.5371571535580526,9,0.62,0.994889,0.004281642090063542,,,,,
1017,269,2026-01-04T20:36:20.564758,28,0.5769722846441949,2,0.63,0.99487,0.0021269676508381963,,,,,
1021,270,2026-01-04T20:36:25.442239,28,1.5608459925093634,6,0.63,0.994851,0.0032130471663549542,,,,,
1025,271,2026-01-04T20:36:30.374981,26,1.5726394756554307,18,0.63,0.994832,0.002610550698591396,,,,,
1029,272,2026-01-04T20:36:35.361284,28,0.5420355056179774,0,0.62,0.994813,0.005120194749906659,,,,,
1033,273,2026-01-04T20:36:40.364074,28,0.5092808239700375,-8,0.61,0.994794,0.0013274513330543414,,,,,
1037,274,2026-01-04T20:36:45.413606,32,0.5905668164794007,0,0.6,0.994775,0.002851316618034616,,,,,
1041,275,2026-01-04T20:36:50.399219,27,1.6095299625468165,15,0.61,0.994756,0.002093478397000581,,,,,
1044,276,2026-01-04T20:36:54.217541,26,0.4744989513108615,-6,0.61,0.994737,0.004453757855420311,,,,,
1048,277,2026-01-04T20:36:59.192702,25,1.4826047191011236,6,0.61,0.994718,0.0033908565528690815,,,,,
1052,278,2026-01-04T20:37:04.160747,27,1.5590067415730338,9,0.61,0.994699,0.003841806057607755,,,,,
1056,279,2026-01-04T20:37:09.215649,30,0.518578127340824,-18,0.6,0.99468,0.004166632395936176,,,,,
1060,280,2026-01-04T20:37:14.179850,27,1.5939298127340824,23,0.61,0.994661,0.003376623135409318,,,,,
1063,281,2026-01-04T20:37:18.124790,26,0.3905006741573034,-20,0.6,0.994642,0.004450484023739894,,,,,
1067,282,2026-01-04T20:37:23.152838,28,1.6140986516853935,17,0.6,0.994623,0.00223796974751167,,,,,
1071,283,2026-01-04T20:37:28.081967,26,0.5150409737827715,1,0.61,0.994604,0.0031362974841613322,,,,,
1075,284,2026-01-04T20:37:33.123116,29,0.472442097378277,-14,0.6,0.994585,0.0029840046336175874,,,,,
1079,285,2026-01-04T20:37:38.107791,26,0.4796838202247192,2,0.6,0.994566,0.006504987948574126,,,,,
1083,286,2026-01-04T20:37:43.028407,25,1.6056860674157307,21,0.61,0.994547,0.0027251054998487234,,,,,
1087,287,2026-01-04T20:37:47.989285,25,1.511938127340824,7,0.62,0.994528,0.004201635980280116,,,,,
1091,288,2026-01-04T20:37:52.952861,26,0.5112322097378277,-1,0.62,0.994509,0.003328233025968075,,,,,
1095,289,2026-01-04T20:37:57.931690,27,1.5575689138576778,17,0.62,0.99449,0.0038155482907313854,,,,,
1099,290,2026-01-04T20:38:03.027247,26,0.5067521348314605,-1,0.61,0.994471,0.001972849975572899,,,,,
1103,291,2026-01-04T20:38:07.982025,25,1.549880224719101,10,0.61,0.994452,0.005006060178857297,,,,,
1108,292,2026-01-04T20:38:14.214411,33,1.6473023970037455,4,0.62,0.994433,0.0021547250566072763,,,,,
1112,293,2026-01-04T20:38:19.208731,27,0.4603239700374531,-10,0.61,0.994414,0.002636680379509926,,,,,
1115,294,2026-01-04T20:38:23.120845,25,0.4987054681647941,-2,0.6,0.994395,0.0017244102976595361,,,,,
1119,295,2026-01-04T20:38:28.139216,29,1.572660374531835,9,0.6,0.994376,0.0022054871660657227,,,,,
1122,296,2026-01-04T20:38:31.968912,24,0.4427234456928839,-6,0.59,0.994357,0.0020915017618487277,,,,,
1126,297,2026-01-04T20:38:36.928861,28,0.5190220224719101,-8,0.59,0.994338,0.0023275059938896447,,,,,
1130,298,2026-01-04T20:38:41.905282,29,0.5086286142322098,-13,0.58,0.994319,0.002450696745654568,,,,,
1134,299,2026-01-04T20:38:46.847614,24,1.4927522846441947,7,0.59,0.9943,0.0012986858928343281,,,,,
1134,299,2026-01-04T20:38:52.631491,,,,,,,7.5,29,0,1.0,10
1138,300,2026-01-04T20:38:58.632658,27,0.5583951310861424,-1,0.58,0.994281,0.003603680190281011,,,,,
1142,301,2026-01-04T20:39:03.788155,29,1.6185683146067418,4,0.58,0.994262,0.002378738165134564,,,,,
1145,302,2026-01-04T20:39:07.600418,27,0.4640818726591761,-13,0.57,0.994243,0.0021490453897664943,,,,,
1148,303,2026-01-04T20:39:11.534494,26,0.4583925093632959,-10,0.56,0.994224,0.0022117372136563063,,,,,
1152,304,2026-01-04T20:39:16.605638,29,0.5298779775280898,-6,0.55,0.994205,0.0030245737871155143,,,,,
1156,305,2026-01-04T20:39:21.586316,27,1.5409685393258425,1,0.55,0.994186,0.00488242729625199,,,,,
1160,306,2026-01-04T20:39:26.574716,24,1.488158277153558,7,0.56,0.994167,0.002843129972461611,,,,,
1164,307,2026-01-04T20:39:31.589842,29,1.564012509363296,5,0.56,0.994148,0.0037734193610958755,,,,,
1167,308,2026-01-04T20:39:35.466615,26,0.429557827715356,-9,0.56,0.994129,0.0012416063885514934,,,,,
1171,309,2026-01-04T20:39:40.439871,28,0.5212134831460675,-1,0.55,0.99411,0.0030401710828300565,,,,,
1175,310,2026-01-04T20:39:45.407535,24,1.539316329588015,19,0.55,0.994091,0.004446629143785685,,,,,
1179,311,2026-01-04T20:39:50.376879,27,1.5296611235955055,4,0.55,0.994072,0.006393042684067041,,,,,
1182,312,2026-01-04T20:39:54.276527,27,0.44287985018726606,-12,0.55,0.994053,0.0030004040648539862,,,,,
1185,313,2026-01-04T20:39:58.106449,25,0.4424104868913858,-5,0.55,0.994034,0.0040586514708896475,,,,,
1189,314,2026-01-04T20:40:03.133484,26,0.48410861423220974,1,0.55,0.994015,0.004192631953628734,,,,,
1192,315,2026-01-04T20:40:07.028324,25,0.4702552059925093,-5,0.55,0.993996,0.002484591444954276,,,,,
1196,316,2026-01-04T20:40:12.086986,29,1.570158202247191,5,0.55,0.993977,0.0039135047409217805,,,,,
1200,317,2026-01-04T20:40:17.082505,31,0.6024546816479401,-5,0.55,0.993958,0.0038397251337300986,,,,,
1203,318,2026-01-04T20:40:21.001402,27,0.45886966292134834,-13,0.55,0.993939,0.0015449758502654731,,,,,
1207,319,2026-01-04T20:40:26.112331,28,1.5472249438202246,11,0.56,0.99392,0.0028428765945136547,,,,,
1211,320,2026-01-04T20:40:31.161412,25,1.4902588764044942,4,0.57,0.993901,0.0030952365195844322,,,,,
1215,321,2026-01-04T20:40:36.161852,27,0.48249985018726593,-7,0.56,0.993882,0.003034045163076371,,,,,
1218,322,2026-01-04T20:40:40.010163,24,0.41467393258426977,-9,0.55,0.993863,0.0034714431579535208,,,,,
1222,323,2026-01-04T20:40:45.032512,26,1.526258352059925,8,0.56,0.993844,0.001800984624424018,,,,,
1226,324,2026-01-04T20:40:50.037366,25,1.494774232209738,13,0.56,0.993825,0.0036126773920841515,,,,,
1230,325,2026-01-04T20:40:55.077644,28,0.5659038202247192,2,0.57,0.993806,0.0013850966206518933,,,,,
1234,326,2026-01-04T20:41:00.011318,25,1.5246508614232208,13,0.57,0.993787,0.0028438823064789176,,,,,
1238,327,2026-01-04T20:41:05.031340,32,0.6007348314606742,0,0.56,0.993768,0.002595132013084367,,,,,
1242,328,2026-01-04T20:41:10.054691,27,0.505447265917603,-6,0.56,0.993749,0.003415799408685416,,,,,
1246,329,2026-01-04T20:41:15.040788,25,1.4903894382022473,8,0.57,0.99373,0.0037852863897569478,,,,,
1249,330,2026-01-04T20:41:19.007162,26,0.425581797752809,-9,0.57,0.993711,0.0029522032321741185,,,,,
1254,331,2026-01-04T20:41:25.156963,29,1.654123445692884,22,0.57,0.993692,0.0032502917922101913,,,,,
1258,332,2026-01-04T20:41:30.269502,29,1.566188913857678,4,0.58,0.993673,0.002707468913285993,,,,,
1262,333,2026-01-04T20:41:35.154319,25,1.4927132584269662,8,0.59,0.993654,0.0035960622190032154,,,,,
1266,334,2026-01-04T20:41:40.200288,28,1.5804847940074909,11,0.6,0.993635,0.004324180219555274,,,,,
1270,335,2026-01-04T20:41:45.160618,30,0.509663820224719,-11,0.6,0.993616,0.0030290658469311893,,,,,
1274,336,2026-01-04T20:41:50.215051,28,0.5514397003745319,0,0.59,0.993597,0.00206244143191725,,,,,
1278,337,2026-01-04T20:41:55.187422,26,0.48871790262172277,1,0.59,0.993578,0.0011958223185501993,,,,,
1281,338,2026-01-04T20:41:59.018505,24,0.48840913857677914,0,0.58,0.993559,0.0010834348698457081,,,,,
1285,339,2026-01-04T20:42:04.137942,30,1.5883622471910113,8,0.58,0.99354,0.0013866340887034312,,,,,
1289,340,2026-01-04T20:42:09.091352,28,1.621889063670412,20,0.58,0.993521,0.0026620588323567063,,,,,
1293,341,2026-01-04T20:42:14.117590,31,1.6237373782771536,5,0.59,0.993502,0.003782585437875241,,,,,
1297,342,2026-01-04T20:42:19.089935,24,1.4937152059925092,9,0.6,0.993483,0.003002369136083871,,,,,
1300,343,2026-01-04T20:42:23.032548,26,0.42049505617977523,-18,0.59,0.993464,0.0015724761372742553,,,,,
1304,344,2026-01-04T20:42:28.092283,31,0.5522551310861423,-13,0.58,0.993445,0.004194990484393202,,,,,
1308,345,2026-01-04T20:42:33.128790,26,1.5113896629213484,5,0.58,0.993426,0.003911917272489518,,,,,
1312,346,2026-01-04T20:42:38.117226,26,1.5655228464419473,18,0.58,0.993407,0.0021357416408136487,,,,,
1316,347,2026-01-04T20:42:43.119674,28,0.49309902621722856,-7,0.57,0.993388,0.002958003431558609,,,,,
1321,348,2026-01-04T20:42:49.272590,32,1.6626041198501873,9,0.58,0.993369,0.00155795116443187,,,,,
1325,349,2026-01-04T20:42:54.270529,28,0.4789838951310861,-9,0.58,0.99335,0.0030198589229257777,,,,,
1325,349,2026-01-04T20:43:00.189519,,,,,,,-4.0,26,10,0.0,0
1328,350,2026-01-04T20:43:05.021536,25,0.39562936329588017,-14,0.58,0.993331,0.002008040862468382,,,,,
1331,351,2026-01-04T20:43:08.865789,25,0.3697265168539326,-23,0.57,0.993312,0.0026740618826200566,,,,,
1334,352,2026-01-04T20:43:12.832560,22,0.42223970037453185,0,0.56,0.993293,0.006421635955727349,,,,,
1338,353,2026-01-04T20:43:17.884106,29,1.6177766292134832,16,0.56,0.993274,0.0010662917338777333,,,,,
1341,354,2026-01-04T20:43:21.762083,26,0.3987120599250937,-19,0.56,0.993255,0.0023741102777421474,,,,,
1345,355,2026-01-04T20:43:26.811549,27,0.4921971535580526,-7,0.55,0.993236,0.00282482776674442,,,,,
1349,356,2026-01-04T20:43:31.793163,27,1.6320785767790262,22,0.56,0.993217,0.004100945487152785,,,,,
1352,357,2026-01-04T20:43:35.654417,23,0.3611674906367041,-15,0.55,0.993198,0.0024117655508841076,,,,,
1356,358,2026-01-04T20:43:40.637664,24,1.5101095880149813,12,0.55,0.993179,0.00234507312416099,,,,,
1360,359,2026-01-04T20:43:45.671888,24,1.523999925093633,9,0.55,0.99316,0.0034391357621643692,,,,,
1364,360,2026-01-04T20:43:50.664777,29,0.4945248689138578,-12,0.54,0.993141,0.0012194960581837222,,,,,
1369,361,2026-01-04T20:43:56.811098,28,1.659449288389513,33,0.55,0.993122,0.001597391557879746,,,,,
1373,362,2026-01-04T20:44:01.786000,25,1.4914875655430713,4,0.55,0.993103,0.002894368051784113,,,,,
1377,363,2026-01-04T20:44:06.693424,28,0.4874878651685394,-1,0.55,0.993084,0.0026166890165768564,,,,,
1380,364,2026-01-04T20:44:10.625300,25,0.4932523595505619,-4,0.54,0.993065,0.0008976518001873046,,,,,
1384,365,2026-01-04T20:44:15.664180,28,0.5017301872659176,-9,0.53,0.993046,0.0052799328695982695,,,,,
1387,366,2026-01-04T20:44:19.496951,25,0.47471902621722856,-3,0.52,0.993027,0.0024272813849772015,,,,,
1390,367,2026-01-04T20:44:23.411475,29,0.43782,-23,0.51,0.993008,0.0017343007881815236,,,,,
1394,368,2026-01-04T20:44:28.416184,30,0.579003520599251,-9,0.5,0.992989,0.002328555128769949,,,,,
1398,369,2026-01-04T20:44:33.451491,30,0.6181542322097379,-1,0.49,0.99297,0.0012853877560701221,,,,,
1402,370,2026-01-04T20:44:38.430859,27,1.5377057677902621,5,0.49,0.992951,0.0022264426079345867,,,,,
1406,371,2026-01-04T20:44:43.340025,25,1.5271912359550561,4,0.49,0.992932,0.001221317404997535,,,,,
1410,372,2026-01-04T20:44:48.309828,29,0.4473113857677903,-18,0.49,0.992913,0.003947709396015853,,,,,
1414,373,2026-01-04T20:44:53.258644,26,0.4965865168539325,2,0.5,0.992894,0.0028595352050615475,,,,,
1417,374,2026-01-04T20:44:57.034512,25,0.447441797752809,-5,0.5,0.992875,0.002931345719844103,,,,,
1420,375,2026-01-04T20:45:00.825176,24,0.45354644194756555,-6,0.49,0.992856,0.0015425273450091481,,,,,
1424,376,2026-01-04T20:45:05.800155,26,0.4904531086142322,3,0.5,0.992837,0.002831330377375707,,,,,
1428,377,2026-01-04T20:45:10.893891,32,0.6137633707865168,0,0.49,0.992818,0.0018712043529376388,,,,,
1431,378,2026-01-04T20:45:14.730989,22,0.34473408239700376,-17,0.48,0.992799,0.0007864674747300645,,,,,
1435,379,2026-01-04T20:45:19.741547,31,0.506779850187266,-15,0.48,0.99278,0.0035504934421624057,,,,,
1439,380,2026-01-04T20:45:24.674222,26,1.5151611985018727,8,0.48,0.992761,0.0022818171710241586,,,,,
1443,381,2026-01-04T20:45:29.620376,26,1.623192584269663,22,0.49,0.992742,0.0023091010516509414,,,,,
1447,382,2026-01-04T20:45:34.505845,27,0.47377535580524344,-5,0.48,0.992723,0.0023119116813177243,,,,,
1451,383,2026-01-04T20:45:39.491491,32,0.6038823970037455,0,0.47,0.992704,0.0029793574940413237,,,,,
1454,384,2026-01-04T20:45:43.325713,26,0.485023670411985,-6,0.47,0.992685,0.001701060663132618,,,,,
1458,385,2026-01-04T20:45:48.340654,28,0.5058961797752809,-9,0.46,0.992666,0.0011261155304964632,,,,,
1462,386,2026-01-04T20:45:53.403826,31,0.5821495880149813,0,0.45,0.992647,0.0025947534304577857,,,,,
1465,387,2026-01-04T20:45:57.199797,24,0.4336456179775281,-12,0.44,0.992628,0.000627481407718733,,,,,
1469,388,2026-01-04T20:46:02.117458,25,1.526878127340824,4,0.45,0.992609,0.002144802041584626,,,,,
1473,389,2026-01-04T20:46:07.102273,28,1.6125592509363298,9,0.45,0.99259,0.0017673305119387805,,,,,
1477,390,2026-01-04T20:46:12.145531,32,0.5801149812734082,0,0.45,0.992571,0.0006439907156163827,,,,,
1481,391,2026-01-04T20:46:17.172027,30,1.608361573033708,7,0.45,0.992552,0.002421824996417854,,,,,
1485,392,2026-01-04T20:46:22.255958,28,0.46922,-12,0.44,0.992533,0.001490486400143709,,,,,
1489,393,2026-01-04T20:46:27.267862,27,1.5198355056179775,2,0.45,0.992514,0.0022848297812743112,,,,,
1493,394,2026-01-04T20:46:32.638370,25,1.4902895880149813,5,0.46,0.992495,0.0019830297824228182,,,,,
1497,395,2026-01-04T20:46:37.920317,25,1.5519668164794007,13,0.46,0.992476,0.0030100191361270845,,,,,
1501,396,2026-01-04T20:46:43.204047,26,1.509766816479401,6,0.47,0.992457,0.0015114603884285316,,,,,
1504,397,2026-01-04T20:46:47.285686,27,0.43237797752808993,-13,0.47,0.992438,0.0033771895493070283,,,,,
1508,398,2026-01-04T20:46:52.401747,28,1.5452489887640448,8,0.48,0.992419,0.005650561535730958,,,,,
1512,399,2026-01-04T20:46:57.406520,26,1.5689355805243448,16,0.48,0.9924,0.0016378658037865534,,,,,
1512,399,2026-01-04T20:47:03.222047,,,,,,,0.0,30,5,0.5,5
1516,400,2026-01-04T20:47:09.211637,30,0.546436329588015,-3,0.48,0.992381,0.0017558153922436759,,,,,
1520,401,2026-01-04T20:47:14.284211,29,0.5095191760299626,-4,0.47,0.992362,0.0022099033812992275,,,,,
1524,402,2026-01-04T20:47:19.317330,27,1.5351782022471911,5,0.48,0.992343,0.0023243595351232216,,,,,
1528,403,2026-01-04T20:47:24.363239,30,0.5212623970037453,-10,0.48,0.992324,0.0025421464233659208,,,,,
1532,404,2026-01-04T20:47:29.398609,26,1.532874382022472,10,0.49,0.992305,0.0008778656192589551,,,,,
1536,405,2026-01-04T20:47:34.442013,31,0.4671949812734083,-29,0.48,0.992286,0.000927563538425602,,,,,
1540,406,2026-01-04T20:47:39.449295,28,0.5282733333333332,-3,0.47,0.992267,0.003461745407548733,,,,,
1544,407,2026-01-04T20:47:44.477843,29,1.6290575280898876,13,0.47,0.992248,0.002079912170302123,,,,,
1548,408,2026-01-04T20:47:49.631337,28,0.4689172284644195,-10,0.47,0.992229,0.003572238245396875,,,,,
1552,409,2026-01-04T20:47:54.705538,29,1.6273062172284645,12,0.48,0.99221,0.004295901278965175,,,,,
1556,410,2026-01-04T20:47:59.833976,28,1.5634334082397003,11,0.48,0.992191,0.003303404082544148,,,,,
1560,411,2026-01-04T20:48:04.774567,25,1.477543595505618,3,0.48,0.992172,0.0027211439446546137,,,,,
1564,412,2026-01-04T20:48:09.709580,26,1.5121209737827717,8,0.49,0.992153,0.003503252490190789,,,,,
1568,413,2026-01-04T20:48:14.741512,26,1.5782552059925092,10,0.5,0.992134,0.003221659135306254,,,,,
1572,414,2026-01-04T20:48:19.681082,26,1.5163447940074903,12,0.5,0.992115,0.006814336869865656,,,,,
1576,415,2026-01-04T20:48:24.776774,29,0.49941116104868916,-16,0.5,0.992096,0.002162103046430275,,,,,
1580,416,2026-01-04T20:48:29.742807,23,1.5057769288389513,13,0.5,0.992077,0.002428008825518191,,,,,
1583,417,2026-01-04T20:48:33.580967,23,0.4024122846441947,-5,0.5,0.992058,0.003995140742820998,,,,,
1587,418,2026-01-04T20:48:38.628671,28,0.5409209737827716,-2,0.5,0.992039,0.0012239484931342304,,,,,
1591,419,2026-01-04T20:48:43.627185,27,1.5841445692883895,15,0.5,0.99202,0.003989324963185936,,,,,
1595,420,2026-01-04T20:48:48.728296,25,1.5464542322097377,15,0.5,0.992001,0.0015052072267280892,,,,,
1599,421,2026-01-04T20:48:53.731834,27,0.47334868913857675,-4,0.5,0.991982,0.001825770188588649,,,,,
1603,422,2026-01-04T20:48:58.705261,25,1.554971535580524,15,0.51,0.991963,0.0028418880101526156,,,,,
1607,423,2026-01-04T20:49:03.715346,28,0.5074342322097378,-9,0.5,0.991944,0.001317815316724591,,,,,
1611,424,2026-01-04T20:49:08.818425,28,1.6081811985018726,10,0.5,0.991925,0.0030027607863303274,,,,,
1615,425,2026-01-04T20:49:13.911713,27,0.5043960299625468,-7,0.49,0.991906,0.003489103226456791,,,,,
1619,426,2026-01-04T20:49:18.923619,26,1.5450954307116107,8,0.49,0.991887,0.002006656868616119,,,,,
1622,427,2026-01-04T20:49:22.781078,25,0.4883747565543071,0,0.49,0.991868,0.004986343944134812,,,,,
1626,428,2026-01-04T20:49:27.759059,26,1.5899027715355807,21,0.5,0.991849,0.001102746813558042,,,,,
1630,429,2026-01-04T20:49:32.762304,26,1.5668345318352062,20,0.5,0.99183,0.0024115853884723037,,,,,
1634,430,2026-01-04T20:49:37.823483,30,1.5978866666666667,10,0.51,0.991811,0.0008687388326507062,,,,,
1638,431,2026-01-04T20:49:42.806417,28,0.5123334082397004,-8,0.5,0.991792,0.0036776704801013693,,,,,
1642,432,2026-01-04T20:49:47.805830,26,0.5080817977528089,2,0.5,0.991773,0.0013737050321651623,,,,,
1646,433,2026-01-04T20:49:52.910829,30,0.6019334831460674,3,0.5,0.991754,0.0016025826625991613,,,,,
1650,434,2026-01-04T20:49:57.970082,33,0.6459753558052433,-2,0.49,0.991735,0.002349019232497085,,,,,
1654,435,2026-01-04T20:50:02.970486,24,1.5216218726591761,21,0.5,0.991716,0.005288343993015587,,,,,
1658,436,2026-01-04T20:50:07.889591,25,1.5046429213483146,12,0.51,0.991697,0.0030529424839187413,,,,,
1662,437,2026-01-04T20:50:12.918879,27,1.533719850187266,3,0.51,0.991678,0.002574584272224456,,,,,
1666,438,2026-01-04T20:50:17.962353,26,1.5792296629213485,19,0.52,0.991659,0.002829811768606305,,,,,
1669,439,2026-01-04T20:50:21.796715,28,0.43126838951310864,-27,0.51,0.99164,0.00276488777793323,,,,,
1672,440,2026-01-04T20:50:25.695554,25,0.49733228464419466,-2,0.5,0.991621,0.0011532458011060953,,,,,
1676,441,2026-01-04T20:50:30.721597,29,0.5082394007490638,-7,0.49,0.991602,0.002620189101435244,,,,,
1680,442,2026-01-04T20:50:35.626424,25,1.5053257677902623,7,0.49,0.991583,0.0011658809962682426,,,,,
1684,443,2026-01-04T20:50:40.594727,26,0.5139978277153558,5,0.5,0.991564,0.002330800853087567,,,,,
1688,444,2026-01-04T20:50:45.559571,26,0.4843686142322098,5,0.51,0.991545,0.0031674305791966617,,,,,
1692,445,2026-01-04T20:50:50.632497,25,1.4968093632958803,6,0.51,0.991526,0.0021230914280749857,,,,,
1696,446,2026-01-04T20:50:55.639560,29,1.5727690636704121,5,0.51,0.991507,0.0020867861749138683,,,,,
1700,447,2026-01-04T20:51:00.685494,30,0.6102597752808989,3,0.52,0.991488,0.0017485936914454214,,,,,
1704,448,2026-01-04T20:51:05.666567,27,0.4835302621722848,1,0.52,0.991469,0.0022728261683369055,,,,,
1707,449,2026-01-04T20:51:09.528438,27,0.47057123595505623,-22,0.52,0.99145,0.003592180320993066,,,,,
1707,449,2026-01-04T20:51:14.798007,,,,,,,-8.0,29,10,0.0,0
1710,450,2026-01-04T20:51:19.516290,24,0.4931265168539326,1,0.53,0.991431,0.0020764374251787863,,,,,
1713,451,2026-01-04T20:51:23.337769,26,0.42610089887640445,-9,0.53,0.991412,0.00543114929071938,,,,,
1717,452,2026-01-04T20:51:28.335832,28,0.5397114606741573,1,0.54,0.991393,0.002999062620801851,,,,,
1721,453,2026-01-04T20:51:33.348866,30,0.49307992509363296,-17,0.53,0.991374,0.004798131936695427,,,,,
1725,454,2026-01-04T20:51:38.256303,25,-0.49494749063670396,-2,0.53,0.991355,0.0033880384580697864,,,,,
1729,455,2026-01-04T20:51:43.207849,25,1.5167361797752807,5,0.54,0.991336,0.002847914904123172,,,,,
1733,456,2026-01-04T20:51:48.281092,27,1.5198659176029965,5,0.54,0.991317,0.003277593510574661,,,,,
1737,457,2026-01-04T20:51:53.277414,26,1.5273391011235957,16,0.55,0.991298,0.002008484021644108,,,,,
1740,458,2026-01-04T20:51:57.064038,22,0.4165590262172284,-2,0.54,0.991279,0.006337695367013414,,,,,
1745,459,2026-01-04T20:52:03.355779,33,1.6772954307116108,4,0.54,0.99126,0.00309137700824067,,,,,
1748,460,2026-01-04T20:52:07.300088,25,0.4785177528089888,-4,0.54,0.991241,0.0015785199939273298,,,,,
1752,461,2026-01-04T20:52:12.264259,26,1.5425267415730337,12,0.54,0.991222,0.002839969500200823,,,,,
1756,462,2026-01-04T20:52:17.257834,25,1.5479239700374532,12,0.54,0.9912030000000001,0.0026156779495067894,,,,,
1760,463,2026-01-04T20:52:22.219090,29,0.5099486142322096,-3,0.54,0.991184,0.008005677256733179,,,,,
1764,464,2026-01-04T20:52:27.202817,30,0.5953402996254683,2,0.55,0.991165,0.0026514983328524977,,,,,
1768,465,2026-01-04T20:52:32.171138,29,0.5262323595505618,-4,0.55,0.991146,0.0023742747434880584,,,,,
1772,466,2026-01-04T20:52:37.213821,26,1.5272238951310864,10,0.56,0.991127,0.0016891180130187422,,,,,
1776,467,2026-01-04T20:52:42.241034,26,0.49384074906367037,-1,0.56,0.991108,0.0018163083004765213,,,,,
1780,468,2026-01-04T20:52:47.222319,27,1.522205767790262,4,0.57,0.991089,0.0020507441950030625,,,,,
1783,469,2026-01-04T20:52:51.085409,23,1.4516683895131086,5,0.58,0.99107,0.0007471560190121332,,,,,
1786,470,2026-01-04T20:52:55.126013,24,0.4352701123595506,-2,0.57,0.991051,0.0019340684326986473,,,,,
1790,471,2026-01-04T20:53:00.157932,28,0.5313755056179775,-2,0.56,0.991032,0.00451662065461278,,,,,
1794,472,2026-01-04T20:53:05.069127,27,1.5336648689138577,4,0.57,0.991013,0.0021092360257171094,,,,,
